href,name,hostname,port,protocol,process_name,win_service_name
/orgs/1/workloads/15c405d4-4214-49a9-98a1-45170c997032,,swf-web08-prd,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/15c405d4-4214-49a9-98a1-45170c997032,,swf-web08-prd,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/15c405d4-4214-49a9-98a1-45170c997032,,swf-web08-prd,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/8ee11da0-400f-4f44-a678-3475abbe5eb6,,img-jump-01,52311,17,C:\Program Files (x86)\BigFix Enterprise\BES Client\BESClient.exe,BESClient
/orgs/1/workloads/8ee11da0-400f-4f44-a678-3475abbe5eb6,,img-jump-01,5050,17,C:\Windows\System32\svchost.exe,CDPSvc
/orgs/1/workloads/8ee11da0-400f-4f44-a678-3475abbe5eb6,,img-jump-01,4500,17,C:\Windows\System32\svchost.exe,IKEEXT
/orgs/1/workloads/8ee11da0-400f-4f44-a678-3475abbe5eb6,,img-jump-01,3389,17,C:\Windows\System32\svchost.exe,TermService
/orgs/1/workloads/8ee11da0-400f-4f44-a678-3475abbe5eb6,,img-jump-01,500,17,C:\Windows\System32\svchost.exe,IKEEXT
/orgs/1/workloads/8ee11da0-400f-4f44-a678-3475abbe5eb6,,img-jump-01,138,17,System,NetBIOS-NS
/orgs/1/workloads/8ee11da0-400f-4f44-a678-3475abbe5eb6,,img-jump-01,137,17,System,NetBIOS-DS
/orgs/1/workloads/8ee11da0-400f-4f44-a678-3475abbe5eb6,,img-jump-01,123,17,C:\Windows\System32\svchost.exe,W32Time
/orgs/1/workloads/8ee11da0-400f-4f44-a678-3475abbe5eb6,,img-jump-01,51164,6,System,WinRm
/orgs/1/workloads/8ee11da0-400f-4f44-a678-3475abbe5eb6,,img-jump-01,5985,6,System,WinRm
/orgs/1/workloads/8ee11da0-400f-4f44-a678-3475abbe5eb6,,img-jump-01,445,6,System,SMB
/orgs/1/workloads/8ee11da0-400f-4f44-a678-3475abbe5eb6,,img-jump-01,21,6,C:\Windows\System32\svchost.exe,ftpsvc
/orgs/1/workloads/8ee11da0-400f-4f44-a678-3475abbe5eb6,,img-jump-01,54522,6,C:\Windows\System32\lsass.exe,
/orgs/1/workloads/8ee11da0-400f-4f44-a678-3475abbe5eb6,,img-jump-01,53490,6,C:\Windows\System32\services.exe,
/orgs/1/workloads/8ee11da0-400f-4f44-a678-3475abbe5eb6,,img-jump-01,50282,6,C:\Windows\System32\svchost.exe,PolicyAgent
/orgs/1/workloads/8ee11da0-400f-4f44-a678-3475abbe5eb6,,img-jump-01,57765,6,C:\Windows\System32\svchost.exe,Schedule
/orgs/1/workloads/8ee11da0-400f-4f44-a678-3475abbe5eb6,,img-jump-01,57021,6,C:\Windows\System32\lsass.exe,Netlogon
/orgs/1/workloads/8ee11da0-400f-4f44-a678-3475abbe5eb6,,img-jump-01,58202,6,C:\Windows\System32\svchost.exe,EventLog
/orgs/1/workloads/8ee11da0-400f-4f44-a678-3475abbe5eb6,,img-jump-01,57734,6,C:\Windows\System32\wininit.exe,
/orgs/1/workloads/8ee11da0-400f-4f44-a678-3475abbe5eb6,,img-jump-01,3389,6,C:\Windows\System32\svchost.exe,TermService
/orgs/1/workloads/8ee11da0-400f-4f44-a678-3475abbe5eb6,,img-jump-01,139,6,System,NetBIOS-SS
/orgs/1/workloads/8ee11da0-400f-4f44-a678-3475abbe5eb6,,img-jump-01,135,6,C:\Windows\System32\svchost.exe,RpcSs
/orgs/1/workloads/8418b4fb-6867-4601-80f7-cf0c76009154,,ord-proc03-prd,8070,6,/usr/lib/jvm/java-1.8.0-openjdk-1.8.0.322.b06-1.el7_9.x86_64/jre/bin/java,
/orgs/1/workloads/8418b4fb-6867-4601-80f7-cf0c76009154,,ord-proc03-prd,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/8418b4fb-6867-4601-80f7-cf0c76009154,,ord-proc03-prd,51342,17,/usr/sbin/dhclient,
/orgs/1/workloads/8418b4fb-6867-4601-80f7-cf0c76009154,,ord-proc03-prd,22,6,/usr/sbin/sshd,
/orgs/1/workloads/8418b4fb-6867-4601-80f7-cf0c76009154,,ord-proc03-prd,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/8418b4fb-6867-4601-80f7-cf0c76009154,,ord-proc03-prd,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/8418b4fb-6867-4601-80f7-cf0c76009154,,ord-proc03-prd,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/8418b4fb-6867-4601-80f7-cf0c76009154,,ord-proc03-prd,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/e1471b84-0a2c-4a9c-a504-cf6e1484b119,,ord-lb01-prd,443,6,/usr/sbin/nginx,
/orgs/1/workloads/e1471b84-0a2c-4a9c-a504-cf6e1484b119,,ord-lb01-prd,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/e1471b84-0a2c-4a9c-a504-cf6e1484b119,,ord-lb01-prd,57262,17,/usr/sbin/dhclient,
/orgs/1/workloads/e1471b84-0a2c-4a9c-a504-cf6e1484b119,,ord-lb01-prd,22,6,/usr/sbin/sshd,
/orgs/1/workloads/e1471b84-0a2c-4a9c-a504-cf6e1484b119,,ord-lb01-prd,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/e1471b84-0a2c-4a9c-a504-cf6e1484b119,,ord-lb01-prd,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/e1471b84-0a2c-4a9c-a504-cf6e1484b119,,ord-lb01-prd,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/e1471b84-0a2c-4a9c-a504-cf6e1484b119,,ord-lb01-prd,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/3bb23d98-c2e3-4767-b10c-8c64ba9f0def,,pay-db01-prd,3306,6,/usr/sbin/mysqld,
/orgs/1/workloads/3bb23d98-c2e3-4767-b10c-8c64ba9f0def,,pay-db01-prd,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/3bb23d98-c2e3-4767-b10c-8c64ba9f0def,,pay-db01-prd,61635,17,/usr/sbin/dhclient,
/orgs/1/workloads/3bb23d98-c2e3-4767-b10c-8c64ba9f0def,,pay-db01-prd,22,6,/usr/sbin/sshd,
/orgs/1/workloads/3bb23d98-c2e3-4767-b10c-8c64ba9f0def,,pay-db01-prd,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/3bb23d98-c2e3-4767-b10c-8c64ba9f0def,,pay-db01-prd,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/3bb23d98-c2e3-4767-b10c-8c64ba9f0def,,pay-db01-prd,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/3bb23d98-c2e3-4767-b10c-8c64ba9f0def,,pay-db01-prd,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/e0c65c88-40d3-49b3-a17d-facc284c5172,,swf-gw03-prd,3306,6,/usr/sbin/mysqld,
/orgs/1/workloads/e0c65c88-40d3-49b3-a17d-facc284c5172,,swf-gw03-prd,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/e0c65c88-40d3-49b3-a17d-facc284c5172,,swf-gw03-prd,57362,17,/usr/sbin/dhclient,
/orgs/1/workloads/e0c65c88-40d3-49b3-a17d-facc284c5172,,swf-gw03-prd,22,6,/usr/sbin/sshd,
/orgs/1/workloads/e0c65c88-40d3-49b3-a17d-facc284c5172,,swf-gw03-prd,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/e0c65c88-40d3-49b3-a17d-facc284c5172,,swf-gw03-prd,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/e0c65c88-40d3-49b3-a17d-facc284c5172,,swf-gw03-prd,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/e0c65c88-40d3-49b3-a17d-facc284c5172,,swf-gw03-prd,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/2db8de6b-4bf0-4bb6-bcf8-3ee02a9619ec,,pay-proc01-prd,8070,6,/usr/lib/jvm/java-1.8.0-openjdk-1.8.0.322.b06-1.el7_9.x86_64/jre/bin/java,
/orgs/1/workloads/2db8de6b-4bf0-4bb6-bcf8-3ee02a9619ec,,pay-proc01-prd,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/2db8de6b-4bf0-4bb6-bcf8-3ee02a9619ec,,pay-proc01-prd,55802,17,/usr/sbin/dhclient,
/orgs/1/workloads/2db8de6b-4bf0-4bb6-bcf8-3ee02a9619ec,,pay-proc01-prd,22,6,/usr/sbin/sshd,
/orgs/1/workloads/2db8de6b-4bf0-4bb6-bcf8-3ee02a9619ec,,pay-proc01-prd,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/2db8de6b-4bf0-4bb6-bcf8-3ee02a9619ec,,pay-proc01-prd,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/2db8de6b-4bf0-4bb6-bcf8-3ee02a9619ec,,pay-proc01-prd,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/2db8de6b-4bf0-4bb6-bcf8-3ee02a9619ec,,pay-proc01-prd,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/97f9938a-ea65-49e5-b24e-a5d3f46fdcfb,,shc-web02-prd,443,6,/usr/sbin/httpd,
/orgs/1/workloads/97f9938a-ea65-49e5-b24e-a5d3f46fdcfb,,shc-web02-prd,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/97f9938a-ea65-49e5-b24e-a5d3f46fdcfb,,shc-web02-prd,59448,17,/usr/sbin/dhclient,
/orgs/1/workloads/97f9938a-ea65-49e5-b24e-a5d3f46fdcfb,,shc-web02-prd,22,6,/usr/sbin/sshd,
/orgs/1/workloads/97f9938a-ea65-49e5-b24e-a5d3f46fdcfb,,shc-web02-prd,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/97f9938a-ea65-49e5-b24e-a5d3f46fdcfb,,shc-web02-prd,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/97f9938a-ea65-49e5-b24e-a5d3f46fdcfb,,shc-web02-prd,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/97f9938a-ea65-49e5-b24e-a5d3f46fdcfb,,shc-web02-prd,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/e320a6c7-180b-465f-a341-cd387998256c,,cat-proc02-prd,8070,6,/usr/lib/jvm/java-1.8.0-openjdk-1.8.0.322.b06-1.el7_9.x86_64/jre/bin/java,
/orgs/1/workloads/e320a6c7-180b-465f-a341-cd387998256c,,cat-proc02-prd,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/e320a6c7-180b-465f-a341-cd387998256c,,cat-proc02-prd,58378,17,/usr/sbin/dhclient,
/orgs/1/workloads/e320a6c7-180b-465f-a341-cd387998256c,,cat-proc02-prd,22,6,/usr/sbin/sshd,
/orgs/1/workloads/e320a6c7-180b-465f-a341-cd387998256c,,cat-proc02-prd,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/e320a6c7-180b-465f-a341-cd387998256c,,cat-proc02-prd,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/e320a6c7-180b-465f-a341-cd387998256c,,cat-proc02-prd,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/e320a6c7-180b-465f-a341-cd387998256c,,cat-proc02-prd,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/cde296eb-1be7-496d-8b14-3cdcc822d606,,ord-web01-prd,8080,6,/usr/sbin/httpd,
/orgs/1/workloads/cde296eb-1be7-496d-8b14-3cdcc822d606,,ord-web01-prd,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/cde296eb-1be7-496d-8b14-3cdcc822d606,,ord-web01-prd,51915,17,/usr/sbin/dhclient,
/orgs/1/workloads/cde296eb-1be7-496d-8b14-3cdcc822d606,,ord-web01-prd,22,6,/usr/sbin/sshd,
/orgs/1/workloads/cde296eb-1be7-496d-8b14-3cdcc822d606,,ord-web01-prd,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/cde296eb-1be7-496d-8b14-3cdcc822d606,,ord-web01-prd,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/cde296eb-1be7-496d-8b14-3cdcc822d606,,ord-web01-prd,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/cde296eb-1be7-496d-8b14-3cdcc822d606,,ord-web01-prd,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/44359315-ebcb-4067-ba8e-b0a6471a2bec,,pay-web01-prd,443,6,/usr/sbin/httpd,
/orgs/1/workloads/44359315-ebcb-4067-ba8e-b0a6471a2bec,,pay-web01-prd,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/44359315-ebcb-4067-ba8e-b0a6471a2bec,,pay-web01-prd,53168,17,/usr/sbin/dhclient,
/orgs/1/workloads/44359315-ebcb-4067-ba8e-b0a6471a2bec,,pay-web01-prd,22,6,/usr/sbin/sshd,
/orgs/1/workloads/44359315-ebcb-4067-ba8e-b0a6471a2bec,,pay-web01-prd,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/44359315-ebcb-4067-ba8e-b0a6471a2bec,,pay-web01-prd,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/44359315-ebcb-4067-ba8e-b0a6471a2bec,,pay-web01-prd,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/44359315-ebcb-4067-ba8e-b0a6471a2bec,,pay-web01-prd,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/fa2bcb99-80a1-451f-9107-cba82ef09dc5,,pos-web01-stg,443,6,/usr/sbin/httpd,
/orgs/1/workloads/fa2bcb99-80a1-451f-9107-cba82ef09dc5,,pos-web01-stg,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/fa2bcb99-80a1-451f-9107-cba82ef09dc5,,pos-web01-stg,55296,17,/usr/sbin/dhclient,
/orgs/1/workloads/fa2bcb99-80a1-451f-9107-cba82ef09dc5,,pos-web01-stg,22,6,/usr/sbin/sshd,
/orgs/1/workloads/fa2bcb99-80a1-451f-9107-cba82ef09dc5,,pos-web01-stg,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/fa2bcb99-80a1-451f-9107-cba82ef09dc5,,pos-web01-stg,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/fa2bcb99-80a1-451f-9107-cba82ef09dc5,,pos-web01-stg,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/fa2bcb99-80a1-451f-9107-cba82ef09dc5,,pos-web01-stg,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/ac829a0f-f9ca-4b4f-b35f-a2ae3b7cd148,,inf-syslog01-prd,514,6,/usr/sbin/rsyslogd,
/orgs/1/workloads/ac829a0f-f9ca-4b4f-b35f-a2ae3b7cd148,,inf-syslog01-prd,514,6,/usr/sbin/rsyslogd,
/orgs/1/workloads/ac829a0f-f9ca-4b4f-b35f-a2ae3b7cd148,,inf-syslog01-prd,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/ac829a0f-f9ca-4b4f-b35f-a2ae3b7cd148,,inf-syslog01-prd,61712,17,/usr/sbin/dhclient,
/orgs/1/workloads/ac829a0f-f9ca-4b4f-b35f-a2ae3b7cd148,,inf-syslog01-prd,22,6,/usr/sbin/sshd,
/orgs/1/workloads/ac829a0f-f9ca-4b4f-b35f-a2ae3b7cd148,,inf-syslog01-prd,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/ac829a0f-f9ca-4b4f-b35f-a2ae3b7cd148,,inf-syslog01-prd,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/ac829a0f-f9ca-4b4f-b35f-a2ae3b7cd148,,inf-syslog01-prd,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/ac829a0f-f9ca-4b4f-b35f-a2ae3b7cd148,,inf-syslog01-prd,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/17eba8a1-0f66-49b7-b9b1-5eed6159b58b,,ecm-web01-prd,443,6,/usr/sbin/httpd,
/orgs/1/workloads/17eba8a1-0f66-49b7-b9b1-5eed6159b58b,,ecm-web01-prd,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/17eba8a1-0f66-49b7-b9b1-5eed6159b58b,,ecm-web01-prd,54464,17,/usr/sbin/dhclient,
/orgs/1/workloads/17eba8a1-0f66-49b7-b9b1-5eed6159b58b,,ecm-web01-prd,22,6,/usr/sbin/sshd,
/orgs/1/workloads/17eba8a1-0f66-49b7-b9b1-5eed6159b58b,,ecm-web01-prd,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/17eba8a1-0f66-49b7-b9b1-5eed6159b58b,,ecm-web01-prd,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/17eba8a1-0f66-49b7-b9b1-5eed6159b58b,,ecm-web01-prd,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/17eba8a1-0f66-49b7-b9b1-5eed6159b58b,,ecm-web01-prd,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/042deb68-751b-4150-b595-53d1ac5391d9,,shc-proc02-prd,8070,6,/usr/lib/jvm/java-1.8.0-openjdk-1.8.0.322.b06-1.el7_9.x86_64/jre/bin/java,
/orgs/1/workloads/042deb68-751b-4150-b595-53d1ac5391d9,,shc-proc02-prd,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/042deb68-751b-4150-b595-53d1ac5391d9,,shc-proc02-prd,60957,17,/usr/sbin/dhclient,
/orgs/1/workloads/042deb68-751b-4150-b595-53d1ac5391d9,,shc-proc02-prd,22,6,/usr/sbin/sshd,
/orgs/1/workloads/042deb68-751b-4150-b595-53d1ac5391d9,,shc-proc02-prd,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/042deb68-751b-4150-b595-53d1ac5391d9,,shc-proc02-prd,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/042deb68-751b-4150-b595-53d1ac5391d9,,shc-proc02-prd,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/042deb68-751b-4150-b595-53d1ac5391d9,,shc-proc02-prd,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/dd38157e-baae-472b-97a4-8afc86b283f7,,pos-proc01-stg,8070,6,/usr/lib/jvm/java-1.8.0-openjdk-1.8.0.322.b06-1.el7_9.x86_64/jre/bin/java,
/orgs/1/workloads/dd38157e-baae-472b-97a4-8afc86b283f7,,pos-proc01-stg,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/dd38157e-baae-472b-97a4-8afc86b283f7,,pos-proc01-stg,53070,17,/usr/sbin/dhclient,
/orgs/1/workloads/dd38157e-baae-472b-97a4-8afc86b283f7,,pos-proc01-stg,22,6,/usr/sbin/sshd,
/orgs/1/workloads/dd38157e-baae-472b-97a4-8afc86b283f7,,pos-proc01-stg,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/dd38157e-baae-472b-97a4-8afc86b283f7,,pos-proc01-stg,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/dd38157e-baae-472b-97a4-8afc86b283f7,,pos-proc01-stg,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/dd38157e-baae-472b-97a4-8afc86b283f7,,pos-proc01-stg,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/b49162b2-3cda-429b-a040-d8d9dd371aa0,,pos-web02-stg,443,6,/usr/sbin/httpd,
/orgs/1/workloads/b49162b2-3cda-429b-a040-d8d9dd371aa0,,pos-web02-stg,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/b49162b2-3cda-429b-a040-d8d9dd371aa0,,pos-web02-stg,62642,17,/usr/sbin/dhclient,
/orgs/1/workloads/b49162b2-3cda-429b-a040-d8d9dd371aa0,,pos-web02-stg,22,6,/usr/sbin/sshd,
/orgs/1/workloads/b49162b2-3cda-429b-a040-d8d9dd371aa0,,pos-web02-stg,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/b49162b2-3cda-429b-a040-d8d9dd371aa0,,pos-web02-stg,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/b49162b2-3cda-429b-a040-d8d9dd371aa0,,pos-web02-stg,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/b49162b2-3cda-429b-a040-d8d9dd371aa0,,pos-web02-stg,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/924cad88-b88d-4352-9841-effd46cb30d1,,ast-web02-prd,443,6,/usr/sbin/httpd,
/orgs/1/workloads/924cad88-b88d-4352-9841-effd46cb30d1,,ast-web02-prd,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/924cad88-b88d-4352-9841-effd46cb30d1,,ast-web02-prd,58716,17,/usr/sbin/dhclient,
/orgs/1/workloads/924cad88-b88d-4352-9841-effd46cb30d1,,ast-web02-prd,22,6,/usr/sbin/sshd,
/orgs/1/workloads/924cad88-b88d-4352-9841-effd46cb30d1,,ast-web02-prd,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/924cad88-b88d-4352-9841-effd46cb30d1,,ast-web02-prd,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/924cad88-b88d-4352-9841-effd46cb30d1,,ast-web02-prd,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/924cad88-b88d-4352-9841-effd46cb30d1,,ast-web02-prd,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/1c42a7cc-254d-498e-b08a-0fbbfa788869,,ast-db02-prd,3306,6,/usr/sbin/mysqld,
/orgs/1/workloads/1c42a7cc-254d-498e-b08a-0fbbfa788869,,ast-db02-prd,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/1c42a7cc-254d-498e-b08a-0fbbfa788869,,ast-db02-prd,53209,17,/usr/sbin/dhclient,
/orgs/1/workloads/1c42a7cc-254d-498e-b08a-0fbbfa788869,,ast-db02-prd,22,6,/usr/sbin/sshd,
/orgs/1/workloads/1c42a7cc-254d-498e-b08a-0fbbfa788869,,ast-db02-prd,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/1c42a7cc-254d-498e-b08a-0fbbfa788869,,ast-db02-prd,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/1c42a7cc-254d-498e-b08a-0fbbfa788869,,ast-db02-prd,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/1c42a7cc-254d-498e-b08a-0fbbfa788869,,ast-db02-prd,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/aa070b6e-8ce9-448b-a1e5-2f2d7fbb350b,,pacs-02,52311,17,C:\Program Files (x86)\BigFix Enterprise\BES Client\BESClient.exe,BESClient
/orgs/1/workloads/aa070b6e-8ce9-448b-a1e5-2f2d7fbb350b,,pacs-02,5050,17,C:\Windows\System32\svchost.exe,CDPSvc
/orgs/1/workloads/aa070b6e-8ce9-448b-a1e5-2f2d7fbb350b,,pacs-02,4500,17,C:\Windows\System32\svchost.exe,IKEEXT
/orgs/1/workloads/aa070b6e-8ce9-448b-a1e5-2f2d7fbb350b,,pacs-02,3389,17,C:\Windows\System32\svchost.exe,TermService
/orgs/1/workloads/aa070b6e-8ce9-448b-a1e5-2f2d7fbb350b,,pacs-02,500,17,C:\Windows\System32\svchost.exe,IKEEXT
/orgs/1/workloads/aa070b6e-8ce9-448b-a1e5-2f2d7fbb350b,,pacs-02,138,17,System,NetBIOS-NS
/orgs/1/workloads/aa070b6e-8ce9-448b-a1e5-2f2d7fbb350b,,pacs-02,137,17,System,NetBIOS-DS
/orgs/1/workloads/aa070b6e-8ce9-448b-a1e5-2f2d7fbb350b,,pacs-02,123,17,C:\Windows\System32\svchost.exe,W32Time
/orgs/1/workloads/aa070b6e-8ce9-448b-a1e5-2f2d7fbb350b,,pacs-02,51603,6,System,WinRm
/orgs/1/workloads/aa070b6e-8ce9-448b-a1e5-2f2d7fbb350b,,pacs-02,5985,6,System,WinRm
/orgs/1/workloads/aa070b6e-8ce9-448b-a1e5-2f2d7fbb350b,,pacs-02,445,6,System,SMB
/orgs/1/workloads/aa070b6e-8ce9-448b-a1e5-2f2d7fbb350b,,pacs-02,21,6,C:\Windows\System32\svchost.exe,ftpsvc
/orgs/1/workloads/aa070b6e-8ce9-448b-a1e5-2f2d7fbb350b,,pacs-02,53588,6,C:\Windows\System32\lsass.exe,
/orgs/1/workloads/aa070b6e-8ce9-448b-a1e5-2f2d7fbb350b,,pacs-02,52496,6,C:\Windows\System32\services.exe,
/orgs/1/workloads/aa070b6e-8ce9-448b-a1e5-2f2d7fbb350b,,pacs-02,53553,6,C:\Windows\System32\svchost.exe,PolicyAgent
/orgs/1/workloads/aa070b6e-8ce9-448b-a1e5-2f2d7fbb350b,,pacs-02,54454,6,C:\Windows\System32\svchost.exe,Schedule
/orgs/1/workloads/aa070b6e-8ce9-448b-a1e5-2f2d7fbb350b,,pacs-02,56675,6,C:\Windows\System32\lsass.exe,Netlogon
/orgs/1/workloads/aa070b6e-8ce9-448b-a1e5-2f2d7fbb350b,,pacs-02,57580,6,C:\Windows\System32\svchost.exe,EventLog
/orgs/1/workloads/aa070b6e-8ce9-448b-a1e5-2f2d7fbb350b,,pacs-02,57214,6,C:\Windows\System32\wininit.exe,
/orgs/1/workloads/aa070b6e-8ce9-448b-a1e5-2f2d7fbb350b,,pacs-02,3389,6,C:\Windows\System32\svchost.exe,TermService
/orgs/1/workloads/aa070b6e-8ce9-448b-a1e5-2f2d7fbb350b,,pacs-02,139,6,System,NetBIOS-SS
/orgs/1/workloads/aa070b6e-8ce9-448b-a1e5-2f2d7fbb350b,,pacs-02,135,6,C:\Windows\System32\svchost.exe,RpcSs
/orgs/1/workloads/186b13b3-9dc2-4f68-8345-19f6c2dfdbec,,pos-proc02-stg,8070,6,/usr/lib/jvm/java-1.8.0-openjdk-1.8.0.322.b06-1.el7_9.x86_64/jre/bin/java,
/orgs/1/workloads/186b13b3-9dc2-4f68-8345-19f6c2dfdbec,,pos-proc02-stg,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/186b13b3-9dc2-4f68-8345-19f6c2dfdbec,,pos-proc02-stg,58486,17,/usr/sbin/dhclient,
/orgs/1/workloads/186b13b3-9dc2-4f68-8345-19f6c2dfdbec,,pos-proc02-stg,22,6,/usr/sbin/sshd,
/orgs/1/workloads/186b13b3-9dc2-4f68-8345-19f6c2dfdbec,,pos-proc02-stg,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/186b13b3-9dc2-4f68-8345-19f6c2dfdbec,,pos-proc02-stg,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/186b13b3-9dc2-4f68-8345-19f6c2dfdbec,,pos-proc02-stg,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/186b13b3-9dc2-4f68-8345-19f6c2dfdbec,,pos-proc02-stg,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/cf57485a-e96d-4608-8570-87fc62e883bf,,shc-db01-prd,3306,6,/usr/sbin/mysqld,
/orgs/1/workloads/cf57485a-e96d-4608-8570-87fc62e883bf,,shc-db01-prd,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/cf57485a-e96d-4608-8570-87fc62e883bf,,shc-db01-prd,51973,17,/usr/sbin/dhclient,
/orgs/1/workloads/cf57485a-e96d-4608-8570-87fc62e883bf,,shc-db01-prd,22,6,/usr/sbin/sshd,
/orgs/1/workloads/cf57485a-e96d-4608-8570-87fc62e883bf,,shc-db01-prd,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/cf57485a-e96d-4608-8570-87fc62e883bf,,shc-db01-prd,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/cf57485a-e96d-4608-8570-87fc62e883bf,,shc-db01-prd,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/cf57485a-e96d-4608-8570-87fc62e883bf,,shc-db01-prd,111,17,/usr/sbin/rpcbind,
